time,latitude,longitude,curl,ektrx,ektry
UTC,degrees_north,degrees_east,MPa m-1,kg m-1 s-1,kg m-1 s-1
2018-06-14T18:00:00Z,16.5,242.5,0.15931767,72.94776,-49.213722
2018-06-14T18:00:00Z,16.5,243.5,0.10919524,236.52672,-44.322544
2018-06-14T18:00:00Z,16.5,244.5,0.041350972,251.4741,-75.20206
2018-06-14T18:00:00Z,16.5,245.5,0.029650444,175.5398,-132.12059
2018-06-14T18:00:00Z,16.5,246.5,0.059411377,191.68259,-208.85179
2018-06-14T18:00:00Z,16.5,247.5,0.04043841,338.4251,-264.5156
2018-06-14T18:00:00Z,16.5,248.5,-0.035796504,540.8192,-335.48468
2018-06-14T18:00:00Z,16.5,249.5,-0.18692335,705.0008,-409.13504
2018-06-14T18:00:00Z,16.5,250.5,-0.28871518,501.39203,-275.59305
2018-06-14T18:00:00Z,16.5,251.5,-0.19274727,202.58946,-148.65228
2018-06-14T18:00:00Z,16.5,252.5,-0.07026402,68.57205,-108.21003
2018-06-14T18:00:00Z,16.5,253.5,-0.040248275,-8.135413,-112.08282
2018-06-14T18:00:00Z,16.5,254.5,-0.057251442,-68.109924,-213.63844
2018-06-14T18:00:00Z,16.5,255.5,-0.09597771,-94.533356,-385.93826
2018-06-14T18:00:00Z,17.5,242.5,0.15705901,-19.947819,118.504906
2018-06-14T18:00:00Z,17.5,243.5,0.0772424,98.009026,83.69145
2018-06-14T18:00:00Z,17.5,244.5,0.024801029,110.883865,18.659225
2018-06-14T18:00:00Z,17.5,245.5,0.017418882,73.52997,-65.6177
2018-06-14T18:00:00Z,17.5,246.5,0.031619664,106.49723,-186.79591
2018-06-14T18:00:00Z,17.5,247.5,-0.07743894,296.18832,-412.59274
2018-06-14T18:00:00Z,17.5,248.5,-0.33455843,627.386,-810.17084
2018-06-14T18:00:00Z,17.5,249.5,-0.6356675,1039.4314,-1173.5034
2018-06-14T18:00:00Z,17.5,250.5,-0.88256073,1147.2643,-1128.831
2018-06-14T18:00:00Z,17.5,251.5,-0.7084256,664.4371,-685.1871
2018-06-14T18:00:00Z,17.5,252.5,-0.33030027,179.48471,-290.8433
2018-06-14T18:00:00Z,17.5,253.5,-0.1150597,-28.302803,-207.7479
2018-06-14T18:00:00Z,17.5,254.5,-0.10917513,-180.27104,-393.4289
2018-06-14T18:00:00Z,17.5,255.5,-0.16166973,-263.96906,-809.6942
2018-06-14T18:00:00Z,18.5,242.5,0.19662692,-207.69246,379.72336
2018-06-14T18:00:00Z,18.5,243.5,0.08466615,-31.134672,212.9686
2018-06-14T18:00:00Z,18.5,244.5,0.0175606,-11.662549,79.77463
2018-06-14T18:00:00Z,18.5,245.5,-0.005218066,-42.903904,-27.377197
2018-06-14T18:00:00Z,18.5,246.5,-0.05268392,-56.833508,-250.23119
2018-06-14T18:00:00Z,18.5,247.5,-0.24487469,131.8271,-1134.2078
2018-06-14T18:00:00Z,18.5,248.5,-0.55475754,765.36346,-2688.8901
2018-06-14T18:00:00Z,18.5,249.5,-0.7700681,1966.206,-4022.5027
2018-06-14T18:00:00Z,18.5,250.5,-1.2387282,2946.3489,-4238.8535
2018-06-14T18:00:00Z,18.5,251.5,-1.2561388,2243.0981,-2678.09
2018-06-14T18:00:00Z,18.5,252.5,-0.67543054,911.9274,-1044.3986
2018-06-14T18:00:00Z,18.5,253.5,-0.27416915,68.671234,-312.98657
2018-06-14T18:00:00Z,18.5,254.5,-0.1595538,-321.04254,-497.24442
2018-06-14T18:00:00Z,18.5,255.5,-0.12841499,-608.34564,-1107.0359
2018-06-14T18:00:00Z,19.5,242.5,0.11140253,-390.31522,493.87756
2018-06-14T18:00:00Z,19.5,243.5,0.05203713,-174.31677,276.88742
2018-06-14T18:00:00Z,19.5,244.5,-0.026048046,-142.75613,110.92071
2018-06-14T18:00:00Z,19.5,245.5,-0.15888543,-284.4668,-38.3363
2018-06-14T18:00:00Z,19.5,246.5,-0.35487714,-743.16223,-589.3971
2018-06-14T18:00:00Z,19.5,247.5,-0.3209009,-1009.73615,-2340.368
2018-06-14T18:00:00Z,19.5,248.5,0.49872863,-71.70416,-5161.9663
2018-06-14T18:00:00Z,19.5,249.5,1.2646887,2281.7551,-6844.698
2018-06-14T18:00:00Z,19.5,250.5,0.8499998,4908.424,-7103.872
2018-06-14T18:00:00Z,19.5,251.5,-0.49252668,5271.4473,-4480.4688
2018-06-14T18:00:00Z,19.5,252.5,-0.97645694,2457.4473,-1261.1326
2018-06-14T18:00:00Z,19.5,253.5,-0.59172255,318.1915,-242.82614
2018-06-14T18:00:00Z,19.5,254.5,-0.2813377,-350.09616,-426.48862
2018-06-14T18:00:00Z,19.5,255.5,-0.05667698,-941.12836,-1140.8104
2018-06-14T18:00:00Z,20.5,242.5,-0.0016305037,-402.45847,315.37692
2018-06-14T18:00:00Z,20.5,243.5,-0.0065619224,-255.6038,175.67017
2018-06-14T18:00:00Z,20.5,244.5,-0.12685764,-260.58646,66.59769
2018-06-14T18:00:00Z,20.5,245.5,-0.5045004,-691.4654,-130.11546
2018-06-14T18:00:00Z,20.5,246.5,-0.8250432,-2136.724,-1081.3724
2018-06-14T18:00:00Z,20.5,247.5,0.10904529,-3351.607,-3134.4082
2018-06-14T18:00:00Z,20.5,248.5,1.7662089,-1415.6755,-3515.0034
2018-06-14T18:00:00Z,20.5,249.5,2.4968646,720.20996,-2997.954
2018-06-14T18:00:00Z,20.5,250.5,2.8515,3336.7988,-3042.2285
2018-06-14T18:00:00Z,20.5,251.5,1.3677757,6626.885,-2152.5693
2018-06-14T18:00:00Z,20.5,252.5,-1.0149026,4488.645,-319.3668
2018-06-14T18:00:00Z,20.5,253.5,-1.1510427,521.1451,-99.88065
2018-06-14T18:00:00Z,20.5,254.5,-0.44687563,-461.27094,-438.35184
2018-06-14T18:00:00Z,20.5,255.5,0.050899033,-1238.8944,-1027.1761
2018-06-14T18:00:00Z,21.5,242.5,-0.014670402,-350.74896,145.61566
2018-06-14T18:00:00Z,21.5,243.5,-0.029443337,-284.0961,79.47658
2018-06-14T18:00:00Z,21.5,244.5,-0.22113974,-353.99347,2.5481644
2018-06-14T18:00:00Z,21.5,245.5,-0.7951966,-1046.6537,-280.45
2018-06-14T18:00:00Z,21.5,246.5,-0.9263624,-3265.638,-1351.5454
2018-06-14T18:00:00Z,21.5,247.5,0.8497903,-4609.527,-2393.5378
2018-06-14T18:00:00Z,21.5,248.5,1.9186195,-1565.112,-1294.2212
2018-06-14T18:00:00Z,21.5,249.5,1.5276562,64.93295,-398.86877
2018-06-14T18:00:00Z,21.5,250.5,2.4169831,1747.9434,-294.4702
2018-06-14T18:00:00Z,21.5,251.5,1.7443349,6211.0693,591.6791
2018-06-14T18:00:00Z,21.5,252.5,-1.1921427,4910.803,728.13947
2018-06-14T18:00:00Z,21.5,253.5,-1.3791995,468.77664,-101.12156
2018-06-14T18:00:00Z,21.5,254.5,-0.41289178,-520.0999,-505.28894
2018-06-14T18:00:00Z,21.5,255.5,0.1745894,-1131.645,-704.8926
2018-06-14T18:00:00Z,22.5,242.5,-0.006545001,-347.6225,90.67855
2018-06-14T18:00:00Z,22.5,243.5,-0.04692481,-339.35516,43.615036
2018-06-14T18:00:00Z,22.5,244.5,-0.26489124,-469.0357,-59.815968
2018-06-14T18:00:00Z,22.5,245.5,-0.77094245,-1250.1157,-378.7824
2018-06-14T18:00:00Z,22.5,246.5,-0.56295264,-3327.624,-1114.9905
2018-06-14T18:00:00Z,22.5,247.5,1.0815184,-4090.9316,-1138.0304
2018-06-14T18:00:00Z,22.5,248.5,1.571238,-1415.252,-173.22182
2018-06-14T18:00:00Z,22.5,249.5,1.1300203,-26.572582,99.17023
2018-06-14T18:00:00Z,22.5,250.5,1.8238341,1387.7573,783.1933
2018-06-14T18:00:00Z,22.5,251.5,0.8199811,4823.997,1908.7495
2018-06-14T18:00:00Z,22.5,252.5,-1.258989,3117.9827,729.8978
2018-06-14T18:00:00Z,22.5,253.5,-0.9360884,272.38635,-151.79335
2018-06-14T18:00:00Z,22.5,254.5,-0.18117173,-392.0079,-444.42184
2018-06-14T18:00:00Z,22.5,255.5,0.22396639,-627.2342,-346.55658
2018-06-14T18:00:00Z,23.5,242.5,-0.04997321,-343.6735,67.8252
2018-06-14T18:00:00Z,23.5,243.5,-0.086075924,-428.41635,14.932021
2018-06-14T18:00:00Z,23.5,244.5,-0.22888052,-605.7085,-91.80758
2018-06-14T18:00:00Z,23.5,245.5,-0.47850928,-1256.7726,-316.24606
2018-06-14T18:00:00Z,23.5,246.5,-0.12715626,-2531.3984,-503.6292
2018-06-14T18:00:00Z,23.5,247.5,0.77002853,-2677.6055,56.701057
2018-06-14T18:00:00Z,23.5,248.5,1.0551714,-1279.5807,754.87177
2018-06-14T18:00:00Z,23.5,249.5,1.1048367,-203.10605,1154.8883
2018-06-14T18:00:00Z,23.5,250.5,1.0640417,1086.4318,1846.6664
2018-06-14T18:00:00Z,23.5,251.5,-0.11818215,2573.8513,1960.2266
2018-06-14T18:00:00Z,23.5,252.5,-0.83600765,1360.6942,450.8589
2018-06-14T18:00:00Z,23.5,253.5,-0.4317344,108.34051,-124.030754
2018-06-14T18:00:00Z,23.5,254.5,-0.014328258,-214.32251,-241.7039
2018-06-14T18:00:00Z,23.5,255.5,0.16208528,-237.39719,-54.719864
2018-06-14T18:00:00Z,24.5,242.5,-0.10117433,-299.69638,12.669983
2018-06-14T18:00:00Z,24.5,243.5,-0.11061437,-471.30807,-9.733806
2018-06-14T18:00:00Z,24.5,244.5,-0.15303257,-648.47845,-50.45699
2018-06-14T18:00:00Z,24.5,245.5,-0.18498524,-1026.4039,-136.83118
2018-06-14T18:00:00Z,24.5,246.5,0.043664493,-1458.831,-21.810234
2018-06-14T18:00:00Z,24.5,247.5,0.22699133,-1327.6588,538.2654
2018-06-14T18:00:00Z,24.5,248.5,0.24627261,-851.0609,1222.0669
2018-06-14T18:00:00Z,24.5,249.5,0.25667965,-250.35211,1772.7393
2018-06-14T18:00:00Z,24.5,250.5,-0.0452701,457.90762,1820.6057
2018-06-14T18:00:00Z,24.5,251.5,-0.5203882,757.4927,1027.7638
2018-06-14T18:00:00Z,24.5,252.5,-0.33855936,256.9016,104.59851
2018-06-14T18:00:00Z,24.5,253.5,-0.094552465,17.430372,-118.017914
2018-06-14T18:00:00Z,24.5,254.5,0.038718,-49.48719,-102.326935
2018-06-14T18:00:00Z,24.5,255.5,0.13940093,-25.251255,51.093395
2018-06-14T18:00:00Z,25.5,242.5,-0.08243974,-197.26276,-38.445293
2018-06-14T18:00:00Z,25.5,243.5,-0.13950048,-355.5088,-18.687372
2018-06-14T18:00:00Z,25.5,244.5,-0.18521465,-557.75385,-53.38789
2018-06-14T18:00:00Z,25.5,245.5,-0.10266159,-770.9652,-107.5065
2018-06-14T18:00:00Z,25.5,246.5,0.059908815,-732.993,9.614918
2018-06-14T18:00:00Z,25.5,247.5,0.004391836,-437.876,232.84155
2018-06-14T18:00:00Z,25.5,248.5,-0.19901294,-222.53201,453.3901
2018-06-14T18:00:00Z,25.5,249.5,-0.36200687,-53.39526,616.7963
2018-06-14T18:00:00Z,25.5,250.5,-0.43808502,82.12582,481.8897
2018-06-14T18:00:00Z,25.5,251.5,-0.30433622,80.87161,142.58008
2018-06-14T18:00:00Z,25.5,252.5,-0.08965151,11.646177,-27.590782
2018-06-14T18:00:00Z,25.5,253.5,0.022866288,-27.210909,-133.75345
2018-06-14T18:00:00Z,25.5,254.5,0.1019119,37.172817,-38.51391
2018-06-14T18:00:00Z,25.5,255.5,0.2479079,171.82802,144.91188
2018-06-14T18:00:00Z,26.5,242.5,-0.07011864,-112.18772,-77.67097
2018-06-14T18:00:00Z,26.5,243.5,-0.2280306,-241.69662,-111.81713
2018-06-14T18:00:00Z,26.5,244.5,-0.26328123,-507.96426,-250.47711
2018-06-14T18:00:00Z,26.5,245.5,-0.100269094,-602.1714,-298.3928
2018-06-14T18:00:00Z,26.5,246.5,0.037054513,-426.66144,-165.73137
2018-06-14T18:00:00Z,26.5,247.5,0.023005499,-151.74144,-28.261126
2018-06-14T18:00:00Z,26.5,248.5,-0.08392523,-27.503403,31.205063
2018-06-14T18:00:00Z,26.5,249.5,-0.16291162,10.365521,58.90837
2018-06-14T18:00:00Z,26.5,250.5,-0.15270759,12.674603,19.388355
2018-06-14T18:00:00Z,26.5,251.5,-0.09019026,8.626003,-32.242714
2018-06-14T18:00:00Z,26.5,252.5,-0.021864288,-28.06602,-100.47333
2018-06-14T18:00:00Z,26.5,253.5,0.090543434,-5.412206,-56.950764
2018-06-14T18:00:00Z,26.5,254.5,0.21486355,136.05183,48.56356
2018-06-14T18:00:00Z,26.5,255.5,0.33418557,483.95276,366.48776
2018-06-14T18:00:00Z,27.5,242.5,-0.11623807,-137.01009,-172.06593
2018-06-14T18:00:00Z,27.5,243.5,-0.26670456,-306.07977,-359.69357
2018-06-14T18:00:00Z,27.5,244.5,-0.19333053,-537.28735,-548.5658
2018-06-14T18:00:00Z,27.5,245.5,-0.04100958,-495.07556,-524.90173
2018-06-14T18:00:00Z,27.5,246.5,0.032824267,-290.15866,-350.24146
2018-06-14T18:00:00Z,27.5,247.5,0.035613988,-68.757835,-134.64305
2018-06-14T18:00:00Z,27.5,248.5,-0.025152056,18.15224,-34.565598
2018-06-14T18:00:00Z,27.5,249.5,-0.06971789,19.080593,-17.307068
2018-06-14T18:00:00Z,27.5,250.5,-0.072921015,-3.1624696,-63.51417
2018-06-14T18:00:00Z,27.5,251.5,-0.03182191,-3.079966,-127.06017
2018-06-14T18:00:00Z,27.5,252.5,0.02475131,11.622768,-84.191895
2018-06-14T18:00:00Z,27.5,253.5,0.120485365,45.36154,3.9185135
2018-06-14T18:00:00Z,27.5,254.5,0.29063526,314.74008,161.58406
2018-06-14T18:00:00Z,27.5,255.5,0.24184664,824.40546,520.0869
2018-06-14T18:00:00Z,28.5,242.5,-0.09484722,-295.47006,-313.51544
2018-06-14T18:00:00Z,28.5,243.5,-0.14321586,-407.8939,-538.03705
2018-06-14T18:00:00Z,28.5,244.5,-0.088500865,-526.58673,-658.0051
2018-06-14T18:00:00Z,28.5,245.5,0.0018481216,-453.58307,-680.3142
2018-06-14T18:00:00Z,28.5,246.5,0.05740493,-198.5945,-510.60764
2018-06-14T18:00:00Z,28.5,247.5,-0.005508994,26.876902,-245.08958
2018-06-14T18:00:00Z,28.5,248.5,-0.11574325,99.29699,-148.05815
2018-06-14T18:00:00Z,28.5,249.5,-0.1535174,46.18724,-148.7747
2018-06-14T18:00:00Z,28.5,250.5,-0.06475393,-23.921696,-195.18402
2018-06-14T18:00:00Z,28.5,251.5,0.044573754,15.121397,-149.72562
2018-06-14T18:00:00Z,28.5,252.5,0.0528194,84.821365,-65.83264
2018-06-14T18:00:00Z,28.5,253.5,0.12318064,136.59167,9.99264
2018-06-14T18:00:00Z,28.5,254.5,0.3157063,439.34543,145.78029
2018-06-14T18:00:00Z,28.5,255.5,0.11774187,1090.1748,380.64938
2018-06-14T18:00:00Z,29.5,242.5,-0.023960134,-509.24435,-330.28177
2018-06-14T18:00:00Z,29.5,243.5,-0.06600364,-519.1022,-534.7373
2018-06-14T18:00:00Z,29.5,244.5,-0.07680615,-613.0578,-742.5192
2018-06-14T18:00:00Z,29.5,245.5,0.08743697,-523.6165,-845.43085
2018-06-14T18:00:00Z,29.5,246.5,0.1785287,-157.3441,-673.9885
2018-06-14T18:00:00Z,29.5,247.5,0.060535997,115.50975,-470.15604
2018-06-14T18:00:00Z,29.5,248.5,-0.0947214,215.29037,-418.34308
2018-06-14T18:00:00Z,29.5,249.5,-0.13781567,125.821655,-364.9201
2018-06-14T18:00:00Z,29.5,250.5,-0.019863803,39.711044,-229.49513
2018-06-14T18:00:00Z,29.5,251.5,0.05287579,64.77087,-97.7594
2018-06-14T18:00:00Z,29.5,252.5,0.057111707,135.85304,-45.586273
2018-06-14T18:00:00Z,29.5,253.5,0.11926872,215.88351,3.0865436
2018-06-14T18:00:00Z,29.5,254.5,0.24355896,477.54315,100.515205
2018-06-14T18:00:00Z,29.5,255.5,0.09516838,974.1859,156.97394
2018-06-14T18:00:00Z,30.5,242.5,-0.1623296,-858.9672,-326.08853
2018-06-14T18:00:00Z,30.5,243.5,-0.08866165,-868.4001,-591.8051
2018-06-14T18:00:00Z,30.5,244.5,0.054155257,-856.71906,-847.5458
2018-06-14T18:00:00Z,30.5,245.5,0.31806958,-643.19196,-876.7798
2018-06-14T18:00:00Z,30.5,246.5,0.40725017,-183.91956,-642.39136
2018-06-14T18:00:00Z,30.5,247.5,0.26603,122.78379,-458.23532
2018-06-14T18:00:00Z,30.5,248.5,0.0972173,274.71857,-439.9206
2018-06-14T18:00:00Z,30.5,249.5,-0.043752715,253.11998,-366.2079
2018-06-14T18:00:00Z,30.5,250.5,-0.06169629,144.24774,-176.28885
2018-06-14T18:00:00Z,30.5,251.5,-0.015068623,127.03912,-85.57915
2018-06-14T18:00:00Z,30.5,252.5,0.017691072,188.27449,-54.80485
2018-06-14T18:00:00Z,30.5,253.5,0.052242745,275.87573,-4.93382
2018-06-14T18:00:00Z,30.5,254.5,0.10531044,426.06454,40.53253
2018-06-14T18:00:00Z,30.5,255.5,0.10255552,698.71954,19.876232
2018-06-14T18:00:00Z,31.5,242.5,-0.47366267,-1269.933,-610.3048
2018-06-14T18:00:00Z,31.5,243.5,-0.074621536,-1322.2563,-768.9133
2018-06-14T18:00:00Z,31.5,244.5,0.2990013,-1119.8878,-790.72736
2018-06-14T18:00:00Z,31.5,245.5,0.5454675,-682.9706,-606.3641
2018-06-14T18:00:00Z,31.5,246.5,0.46092242,-165.46184,-284.8532
2018-06-14T18:00:00Z,31.5,247.5,0.2582242,44.863644,-167.4334
2018-06-14T18:00:00Z,31.5,248.5,0.20313047,185.08018,-251.47154
2018-06-14T18:00:00Z,31.5,249.5,0.08315291,314.67523,-327.0515
2018-06-14T18:00:00Z,31.5,250.5,-0.07139892,287.08252,-257.73077
2018-06-14T18:00:00Z,31.5,251.5,-0.033010237,234.17496,-186.08054
2018-06-14T18:00:00Z,31.5,252.5,0.020280808,318.26657,-157.26877
2018-06-14T18:00:00Z,31.5,253.5,-0.025146842,399.6631,-108.66062
2018-06-14T18:00:00Z,31.5,254.5,0.005092623,421.64923,-66.95206
2018-06-14T18:00:00Z,31.5,255.5,0.09444878,576.3077,-73.735405
2018-06-14T18:00:00Z,32.5,242.5,-0.36722007,-1309.9557,-1172.9235
2018-06-14T18:00:00Z,32.5,243.5,0.01900095,-1162.8379,-943.6932
2018-06-14T18:00:00Z,32.5,244.5,0.27575338,-950.4954,-662.3984
2018-06-14T18:00:00Z,32.5,245.5,0.4199364,-539.12256,-336.63107
2018-06-14T18:00:00Z,32.5,246.5,0.25072733,-135.04526,-102.33383
2018-06-14T18:00:00Z,32.5,247.5,0.08159158,-21.967209,-85.24972
2018-06-14T18:00:00Z,32.5,248.5,0.13132356,36.251522,-135.29253
2018-06-14T18:00:00Z,32.5,249.5,0.19262445,175.016,-221.41989
2018-06-14T18:00:00Z,32.5,250.5,0.09653387,313.7479,-280.93567
2018-06-14T18:00:00Z,32.5,251.5,0.0668675,294.13837,-211.29031
2018-06-14T18:00:00Z,32.5,252.5,0.13956003,372.51703,-180.87367
2018-06-14T18:00:00Z,32.5,253.5,0.07445671,534.4927,-194.38828
2018-06-14T18:00:00Z,32.5,254.5,-0.0011611299,537.23773,-147.36385
2018-06-14T18:00:00Z,32.5,255.5,0.048996307,579.30927,-127.709236
2018-06-14T18:00:00Z,33.5,242.5,-0.04294037,-1058.8691,-1521.8354
2018-06-14T18:00:00Z,33.5,243.5,0.032894604,-719.88354,-1086.227
2018-06-14T18:00:00Z,33.5,244.5,0.07269955,-513.9303,-689.7072
2018-06-14T18:00:00Z,33.5,245.5,0.099143565,-300.01755,-330.8311
2018-06-14T18:00:00Z,33.5,246.5,0.03730407,-139.89494,-159.28166
2018-06-14T18:00:00Z,33.5,247.5,0.03276688,-62.057945,-125.954926
2018-06-14T18:00:00Z,33.5,248.5,0.07129858,-10.013891,-95.37052
2018-06-14T18:00:00Z,33.5,249.5,0.14716366,60.091305,-87.23381
2018-06-14T18:00:00Z,33.5,250.5,0.1670806,199.6745,-109.56317
2018-06-14T18:00:00Z,33.5,251.5,0.10555921,248.35214,-55.793644
2018-06-14T18:00:00Z,33.5,252.5,0.13969795,245.7823,-32.93998
2018-06-14T18:00:00Z,33.5,253.5,0.18014267,404.31577,-82.84883
2018-06-14T18:00:00Z,33.5,254.5,0.069634676,526.94574,-117.98927
2018-06-14T18:00:00Z,33.5,255.5,0.010940078,556.23114,-161.31517
2018-06-15T00:00:00Z,15.5,242.5,0.20061058,-57.045433,-113.65498
2018-06-15T00:00:00Z,15.5,243.5,0.13456653,156.9367,-99.25113
2018-06-15T00:00:00Z,15.5,244.5,0.06327885,292.02103,-88.03985
2018-06-15T00:00:00Z,15.5,245.5,0.0075791036,210.90022,-76.85988
2018-06-15T00:00:00Z,15.5,246.5,0.011032407,138.22675,-100.76659
2018-06-15T00:00:00Z,15.5,247.5,0.023212409,154.70428,-137.15973
2018-06-15T00:00:00Z,15.5,248.5,0.028334515,203.78973,-154.15932
2018-06-15T00:00:00Z,15.5,249.5,0.02705029,271.80484,-150.2853
2018-06-15T00:00:00Z,15.5,250.5,0.017373046,346.79944,-127.92327
2018-06-15T00:00:00Z,15.5,251.5,0.00980095,404.98666,-105.086365
2018-06-15T00:00:00Z,15.5,252.5,-0.030000469,460.7404,-127.71577
2018-06-15T00:00:00Z,15.5,253.5,-0.07799674,345.09793,-174.48914
2018-06-15T00:00:00Z,15.5,254.5,-0.073961325,163.43835,-156.85628
2018-06-15T00:00:00Z,15.5,255.5,-0.067928806,44.65572,-112.917435
2018-06-15T00:00:00Z,16.5,242.5,0.1872151,-159.92648,99.2067
2018-06-15T00:00:00Z,16.5,243.5,0.12459891,38.567757,79.094215
2018-06-15T00:00:00Z,16.5,244.5,0.06002319,170.02086,88.419
2018-06-15T00:00:00Z,16.5,245.5,-0.004655625,123.008575,32.960045
2018-06-15T00:00:00Z,16.5,246.5,-0.0023968818,47.348248,-26.02524
2018-06-15T00:00:00Z,16.5,247.5,0.014574118,70.53715,-76.867584
2018-06-15T00:00:00Z,16.5,248.5,0.01175502,150.11168,-116.519905
2018-06-15T00:00:00Z,16.5,249.5,-0.013083771,242.83368,-146.4178
2018-06-15T00:00:00Z,16.5,250.5,-0.0422679,332.67386,-168.23015
2018-06-15T00:00:00Z,16.5,251.5,-0.054560125,363.72574,-169.5737
2018-06-15T00:00:00Z,16.5,252.5,-0.04756688,379.58878,-193.01115
2018-06-15T00:00:00Z,16.5,253.5,-0.054174293,334.27164,-213.91577
2018-06-15T00:00:00Z,16.5,254.5,-0.08232453,210.6109,-207.70222
2018-06-15T00:00:00Z,16.5,255.5,-0.1449194,112.31908,-288.58798
2018-06-15T00:00:00Z,17.5,242.5,0.19096674,-312.8652,351.98734
2018-06-15T00:00:00Z,17.5,243.5,0.12619251,-49.497585,239.72699
2018-06-15T00:00:00Z,17.5,244.5,0.020716766,62.8142,152.9444
2018-06-15T00:00:00Z,17.5,245.5,-0.020842532,22.97088,27.941013
2018-06-15T00:00:00Z,17.5,246.5,-0.033252396,4.4751096,-50.267624
2018-06-15T00:00:00Z,17.5,247.5,-0.08258754,39.130505,-146.03703
2018-06-15T00:00:00Z,17.5,248.5,-0.16415682,126.73373,-244.01411
2018-06-15T00:00:00Z,17.5,249.5,-0.23452,281.16763,-380.46664
2018-06-15T00:00:00Z,17.5,250.5,-0.29753307,444.08292,-452.7113
2018-06-15T00:00:00Z,17.5,251.5,-0.29094437,485.63367,-424.18396
2018-06-15T00:00:00Z,17.5,252.5,-0.1742681,430.98627,-332.76852
2018-06-15T00:00:00Z,17.5,253.5,-0.11688944,315.80896,-271.86737
2018-06-15T00:00:00Z,17.5,254.5,-0.15151127,166.37595,-351.42316
2018-06-15T00:00:00Z,17.5,255.5,-0.16776532,66.18663,-700.038
2018-06-15T00:00:00Z,18.5,242.5,0.12421711,-462.4795,542.1674
2018-06-15T00:00:00Z,18.5,243.5,0.10835606,-202.49426,322.8559
2018-06-15T00:00:00Z,18.5,244.5,0.018320022,-51.03686,109.60937
2018-06-15T00:00:00Z,18.5,245.5,-0.037286714,-59.498425,-15.942554
2018-06-15T00:00:00Z,18.5,246.5,-0.09611383,-104.24065,-203.62634
2018-06-15T00:00:00Z,18.5,247.5,-0.21741466,-26.73594,-597.897
2018-06-15T00:00:00Z,18.5,248.5,-0.3893897,222.18137,-1155.11
2018-06-15T00:00:00Z,18.5,249.5,-0.5209171,605.69196,-1604.2173
2018-06-15T00:00:00Z,18.5,250.5,-0.65090823,1032.5873,-1823.5742
2018-06-15T00:00:00Z,18.5,251.5,-0.63407546,1175.3613,-1576.9443
2018-06-15T00:00:00Z,18.5,252.5,-0.39787775,853.493,-865.8546
2018-06-15T00:00:00Z,18.5,253.5,-0.24149427,418.80002,-507.00082
2018-06-15T00:00:00Z,18.5,254.5,-0.21135117,139.25221,-687.48303
2018-06-15T00:00:00Z,18.5,255.5,-0.10048156,-52.759514,-1014.79987
2018-06-15T00:00:00Z,19.5,242.5,-0.023546083,-544.17267,503.72922
2018-06-15T00:00:00Z,19.5,243.5,0.045849547,-406.32104,313.21457
2018-06-15T00:00:00Z,19.5,244.5,0.017735828,-218.42014,80.62098
2018-06-15T00:00:00Z,19.5,245.5,-0.11735199,-267.4649,-96.810265
2018-06-15T00:00:00Z,19.5,246.5,-0.25083944,-528.62103,-528.93646
2018-06-15T00:00:00Z,19.5,247.5,-0.30030537,-545.57605,-1477.3243
2018-06-15T00:00:00Z,19.5,248.5,-0.21135059,-60.054394,-2677.8489
2018-06-15T00:00:00Z,19.5,249.5,-0.023504896,766.67865,-3595.3176
2018-06-15T00:00:00Z,19.5,250.5,0.07873953,1852.5565,-4030.0344
2018-06-15T00:00:00Z,19.5,251.5,-0.19700268,2649.5088,-3178.1414
2018-06-15T00:00:00Z,19.5,252.5,-0.5303505,1871.0848,-1411.1685
2018-06-15T00:00:00Z,19.5,253.5,-0.4270003,604.82684,-664.74866
2018-06-15T00:00:00Z,19.5,254.5,-0.15474091,109.38445,-836.91785
2018-06-15T00:00:00Z,19.5,255.5,0.028549377,-32.443573,-997.9535
2018-06-15T00:00:00Z,20.5,242.5,-0.12874788,-447.55713,239.24576
2018-06-15T00:00:00Z,20.5,243.5,-0.07098775,-507.0799,168.58928
2018-06-15T00:00:00Z,20.5,244.5,-0.07719237,-482.4718,38.476295
2018-06-15T00:00:00Z,20.5,245.5,-0.31553987,-704.18744,-226.39241
2018-06-15T00:00:00Z,20.5,246.5,-0.51445186,-1434.405,-1024.6406
2018-06-15T00:00:00Z,20.5,247.5,-0.2085835,-1745.2319,-2353.5757
2018-06-15T00:00:00Z,20.5,248.5,0.5228761,-885.93756,-3308.9863
2018-06-15T00:00:00Z,20.5,249.5,0.9777659,348.97018,-3479.9438
2018-06-15T00:00:00Z,20.5,250.5,1.271026,1678.3029,-3191.365
2018-06-15T00:00:00Z,20.5,251.5,0.7956881,3254.4272,-2323.5603
2018-06-15T00:00:00Z,20.5,252.5,-0.38703752,2855.6355,-1093.2223
2018-06-15T00:00:00Z,20.5,253.5,-0.6437667,754.603,-592.1594
2018-06-15T00:00:00Z,20.5,254.5,-0.13274911,45.430332,-670.8955
2018-06-15T00:00:00Z,20.5,255.5,0.10165918,-3.9587038,-733.0041
2018-06-15T00:00:00Z,21.5,242.5,-0.098382525,-326.6933,41.63824
2018-06-15T00:00:00Z,21.5,243.5,-0.12606204,-444.90234,17.33025
2018-06-15T00:00:00Z,21.5,244.5,-0.2634078,-634.5353,-55.701954
