Cruise,Station,        Date,Cast,CTD_btl,   Longitude,Latitude,     Depth,     Sal0,     Sal1,       T0,       T1,Sigma_0,Sigma_11,      Sbeox_0,Sbeox_1,Sbeox_pcnt,Fluorescence,Beam_Attn,Beam_Trans,      Par,     pH,   PO4,SiOH_4,    NO3,   NO2,   NH4
RR1804,      4,  2018-03-30,   5,      3,  -110.00074,21.04077,  1001.211,  34.5384,  34.5365,    4.473,   4.4731,27.3773, 27.3758,  8.982229287,  8.983,     2.876,      0.0700,  12.3456,    4.5666,   0.0618,     nd,  3.31, 95.62,  46.45,  0.02,     0
RR1804,      4,  2018-03-30,   5,      4,  -110.00072,21.04078,   901.109,  34.5291,  34.5273,   4.8761,   4.8673,27.3246, 27.3241,  4.821384994,  4.822,     1.559,      0.0702,  12.3453,     4.567,   0.0633,     nd,  3.25, 83.32,  44.05,  0.01,     0
RR1804,      4,  2018-03-30,   5,      5,  -110.00072,21.04078,    800.74,  34.5204,  34.5186,   5.3954,   5.3956,27.2566, 27.2552,  2.381954358,  2.382,     0.779,      0.0703,   12.346,    4.5661,   0.0621,  7.577,  3.17, 78.78,  41.17,  0.05,  0.03
RR1804,      4,  2018-03-30,   5,      6,  -110.00072, 21.0408,   700.823,   34.517,  34.5148,   6.0338,   6.0331,27.1747, 27.1731,  1.381218024,  1.382,     0.459,      0.0701,  12.3459,    4.5663,   0.0617,  7.612,  3.25, 74.98,  42.02,  0.01,     0
RR1804,      4,  2018-03-30,   5,      7,  -110.00072, 21.0408,    600.45,  34.5174,  34.5153,   6.8426,   6.8415,27.0681, 27.0665,  1.019286482,  1.018,     0.344,      0.0706,  12.3461,     4.566,   0.0525,  7.575,  3.15, 64.86,  39.52,  0.02,     0
RR1804,      4,  2018-03-30,   5,      8,  -110.00073, 21.0408,    499.87,   34.528,  34.5258,   7.7725,   7.7723,26.9443, 26.9425,  0.958549286,  0.959,     0.331,      0.0719,  12.3481,    4.5638,   0.0563,  7.582,   3.1,  58.1,  35.35,  0.01,     0
RR1804,      4,  2018-03-30,   5,      9,  -110.00072, 21.0408,   450.353,  34.5513,  34.5491,   8.4745,   8.4742,26.8568, 26.8551,  0.992106871,  0.993,     0.349,      0.0726,  12.3488,     4.563,   0.0508,     nd,  3.01,  50.4,  32.75,  0.01,     0
RR1804,      4,  2018-03-30,   5,     10,  -110.00072, 21.0408,     400.2,  34.5699,  34.5676,   9.0456,   9.0456,26.7811, 26.7793,  1.256964374,  1.256,     0.447,      0.0715,  12.3491,    4.5627,   0.0552,  7.584,  2.95, 46.05,  31.13,  0.02,     0
RR1804,      4,  2018-03-30,   5,     11,  -110.00074, 21.0408,   350.581,  34.6297,  34.6275,   9.8404,   9.8398,26.6967, 26.6951,  0.873555353,  0.873,     0.316,      0.0732,  12.3547,    4.5563,   0.0512,     nd,  2.83,  41.2,  27.57,  0.13,     0
RR1804,      4,  2018-03-30,   5,     12,  -110.00074,21.04078,   300.956,   34.677,  34.6749,  10.6033,  10.6027,26.6014, 26.5998,   0.84624018,  0.846,     0.311,      0.0748,  12.3586,    4.5518,   0.0507,  7.604,  2.77, 36.54,  24.88,  0.78,     0
RR1804,      4,  2018-03-30,   5,     13,  -110.00074,21.04078,   251.074,  34.6918,  34.6896,  11.2406,  11.2406,26.4975, 26.4958,  1.482592525,  1.482,     0.553,      0.0707,  12.3486,    4.5632,   0.0507,     nd,  2.75, 36.55,  26.19,  0.02,     0
RR1804,      4,  2018-03-30,   5,     14,  -110.00074, 21.0408,   201.319,  34.7505,  34.7485,  12.2875,  12.2859,26.3452,  26.344,  5.191363714,  5.192,      1.98,      0.0689,  12.3514,      4.56,   0.0565,  7.622,  2.72,  34.2,  26.03,  0.03,     0
RR1804,      4,  2018-03-30,   5,     15,  -110.00074, 21.0408,   176.008,  34.7732,  34.7709,  12.9493,  12.9484,26.2322, 26.2306,  9.086651675,  9.087,     3.514,      0.0674,  12.3523,    4.5589,    0.107,     nd,  2.68, 33.26,  25.98,  0.01,     0
RR1804,      4,  2018-03-30,   5,     16,  -110.00074,21.04078,   151.471,   34.751,  34.7493,  13.5505,  13.5517,26.0926,  26.091,  13.80847313,  13.81,     5.406,      0.0697,  12.3519,    4.5594,    0.268,     nd,   2.6, 30.95,  25.73,  0.02,     0
RR1804,      4,  2018-03-30,   5,     17,  -110.00072, 21.0408,   131.218,  34.6135,  34.6109,  13.9381,  13.9398,25.9053, 25.9029,  19.37622459, 19.377,     7.637,       0.104,  12.3527,    4.5585,    0.654,     nd,  2.44, 26.97,  25.36,  0.03,     0
RR1804,      4,  2018-03-30,   5,     18,  -110.00074,21.04078,   120.879,  34.4748,   34.473,  14.3451,  14.3469,25.7122, 25.7104,  39.25632908, 39.258,    15.584,       0.215,   12.356,    4.5547,     1.07,     nd,  2.27, 22.88,  23.61,  0.03,     0
RR1804,      4,  2018-03-30,   5,     19,   -110.0007, 21.0408,   111.445,  34.4333,  34.4313,  14.7985,  14.7952,25.5825, 25.5817,    49.883276, 49.882,    19.974,       0.256,  12.3591,    4.5512,     2.02,     nd,  2.16, 21.04,   22.2,  0.03,     0
RR1804,      4,  2018-03-30,   5,     20,  -110.00074,21.04078,   101.399,  34.2666,  34.2678,  15.1692,  15.1524,25.3728, 25.3774,  63.33643593, 63.338,    25.519,       0.362,  12.3634,    4.5463,     3.52,  7.741,  1.92, 17.59,  20.35,  0.06,     0
RR1804,      4,  2018-03-30,   5,     21,  -110.00076,21.04076,   100.979,  34.2677,  34.2659,  15.1772,  15.1766,25.3719, 25.3707,   63.4465662, 63.447,    25.567,       0.349,   12.363,    4.5468,     3.53,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,      4,  2018-03-30,   5,     22,  -110.00073,21.04078,    81.163,  33.9689,  33.9669,  16.2054,  16.2235,24.9107,  24.905,  133.8721638,133.872,    54.923,       0.715,   12.382,    4.5252,     11.0,     nd,  1.15, 10.49,    9.5,  0.13,     0
RR1804,      4,  2018-03-30,   5,     23,  -110.00072,21.04078,    73.636,   33.897,  33.8951,  18.0483,  18.0487,24.4187, 24.4171,  189.4644525,189.465,    80.461,        1.28,   12.432,     4.469,     18.8,     nd,  0.65,  6.47,   2.01,  0.17,  0.06
RR1804,      4,  2018-03-30,   5,     24,  -110.00074,21.04078,     2.446,  34.4047,  34.4032,  24.6096,  24.6099,23.0094, 23.0081,  206.6454801, 206.65,    98.918,      0.0660,  12.3825,    4.5246,  1.61E+3,     nd,  0.24,  2.32,   0.03,  0.01,     0
RR1804,      5,  2018-03-30,   6,      1,  -110.00264,20.50026,  1200.446,  34.5603,  34.5593,    3.837,   3.8358,27.4625, 27.4618,  20.77327838, 20.775,     6.552,      0.0702,  12.3462,    4.5659,   0.0656,  7.539,  3.38,108.89,  46.72,  0.01,     0
RR1804,      5,  2018-03-30,   6,      2,  -110.00262,20.50026,  1101.034,  34.5487,  34.5471,   4.1259,   4.1259, 27.423, 27.4218,  14.86122837,  14.86,     4.719,      0.0712,  12.3466,    4.5654,   0.0657,  7.539,  3.42, 98.38,  47.28,  0.02,     0
RR1804,      5,  2018-03-30,   6,      3,  -110.00262,20.50026,  1000.373,  34.5386,  34.5367,   4.4641,   4.4607,27.3784, 27.3773,  9.286388749,  9.286,     2.973,      0.0718,  12.3476,    4.5643,   0.0633,  7.557,  3.44, 98.79,  46.78,  0.01,     0
RR1804,      5,  2018-03-30,   6,      4,  -110.00264,20.50026,   900.915,   34.527,  34.5251,   4.8008,   4.8008,27.3314, 27.3299,   5.98030876,  5.982,      1.93,      0.0715,  12.3477,    4.5642,   0.0543,  7.572,    nd,    nd,     nd,    nd,    nd
RR1804,      5,  2018-03-30,   6,      5,  -110.00264,20.50028,    800.25,  34.5177,  34.5157,   5.3501,   5.3507,27.2599, 27.2582,  2.743954733,  2.743,     0.897,      0.0720,  12.3477,    4.5642,   0.0606,   7.58,  3.39,  84.5,  45.54,  0.02,     0
RR1804,      5,  2018-03-30,   6,      6,  -110.00262,20.50024,   700.095,   34.509,  34.5072,   5.9384,   5.9382,27.1804, 27.1789,  1.770626324,  1.769,     0.586,      0.0725,  12.3476,    4.5643,   0.0604,     nd,  3.33, 76.29,  42.91,  0.01,     0
RR1804,      5,  2018-03-30,   6,      7,  -110.00262,20.50026,   599.559,   34.511,  34.5089,   6.6863,   6.6868, 27.084, 27.0823,  1.229210162,  1.231,     0.415,      0.0723,  12.3479,     4.564,   0.0552,  7.557,  3.29, 67.99,  40.56,  0.01,     0
RR1804,      5,  2018-03-30,   6,      8,  -110.00262,20.50028,   499.896,  34.5355,  34.5334,   7.7197,   7.7197,26.9578, 26.9562,  0.952450552,  0.952,     0.329,      0.0732,  12.3496,    4.5621,   0.0538,     nd,  3.15, 57.06,  35.66,  0.01,     0
RR1804,      5,  2018-03-30,   6,      9,  -110.00264,20.50026,   450.119,  34.5407,  34.5387,   8.2561,   8.2565,26.8817,   26.88,  1.007298808,  1.007,     0.352,      0.0849,  12.3506,    4.5609,   0.0530,  7.548,  3.09, 53.96,  34.32,  0.03,     0
RR1804,      5,  2018-03-30,   6,     10,  -110.00262,20.50026,   400.442,  34.5495,  34.5475,   8.8088,   8.8087,26.8026,  26.801,  1.536933641,  1.537,     0.544,      0.0729,    12.35,    4.5616,   0.0509,  7.553,  3.02, 48.46,  32.22,  0.01,     0
RR1804,      5,  2018-03-30,   6,     11,  -110.00262, 20.5003,   350.538,  34.5946,  34.5926,   9.6423,   9.6419,26.7024, 26.7009,  1.384897004,  1.384,     0.499,      0.0732,   12.351,    4.5604,   0.0507,  7.548,  2.94,  43.2,  29.37,  0.03,     0
RR1804,      5,  2018-03-30,   6,     12,  -110.00262,20.50026,   300.296,  34.6458,  34.6444,  10.6164,  10.6171,26.5747, 26.5735,  1.321142617,  1.322,     0.487,      0.0731,  12.3523,     4.559,   0.0508,  7.552,  2.86, 37.39,  26.72,  0.01,     0
RR1804,      5,  2018-03-30,   6,     13,  -110.00262,20.50026,   250.326,  34.7033,  34.7015,  11.4298,  11.4302,26.4717, 26.4702,  0.873746749,  0.874,     0.327,      0.0727,  12.3529,    4.5582,   0.0507,     nd,  2.77, 33.05,  25.41,  0.06,     0
RR1804,      5,  2018-03-30,   6,     14,  -110.00262,20.50026,   200.779,  34.7299,  34.7281,  12.2933,  12.2943,26.3281, 26.3265,  2.286674854,  2.286,     0.872,      0.0689,   12.351,    4.5604,   0.0507,  7.557,  2.72, 31.63,  25.67,  0.02,     0
RR1804,      5,  2018-03-30,   6,     15,  -110.00262,20.50026,   176.323,  34.7189,  34.7171,  12.6368,  12.6373, 26.252, 26.2504,  3.961630612,  3.963,     1.522,      0.0671,  12.3515,    4.5599,   0.0507,     nd,  2.68, 30.22,  25.69,  0.02,     0
RR1804,      5,  2018-03-30,   6,     16,  -110.00262,20.50028,   151.665,  34.7268,   34.725,  13.1919,  13.1917,26.1468, 26.1455,  8.115929953,  8.117,     3.154,      0.0662,  12.3526,    4.5586,   0.0507,   7.58,  2.68, 29.88,  25.87,  0.06,     0
RR1804,      5,  2018-03-30,   6,     17,  -110.00262,20.50026,   121.334,  34.7445,  34.7426,  14.4195,  14.4206,25.9045, 25.9028,  21.05767233, 21.057,     8.387,      0.0822,  12.3562,    4.5546,   0.0507,     nd,  2.61, 29.23,  25.25,  0.03,     0
RR1804,      5,  2018-03-30,   6,     18,  -110.00262,20.50024,   110.689,   34.651,  34.6485,  14.8409,  14.8409,25.7413, 25.7393,  30.28912902,  30.29,    12.157,       0.124,  12.3581,    4.5524,   0.0518,  7.614,  2.47, 25.66,   24.3,  0.03,     0
RR1804,      5,  2018-03-30,   6,     19,  -110.00266,20.50022,   101.363,  34.5382,  34.5376,  14.9156,  14.9148,25.6377, 25.6374,  39.67959339, 39.679,    15.937,       0.200,  12.3622,    4.5477,   0.0605,     nd,  2.07, 20.15,  19.41,  0.06,  0.05
RR1804,      5,  2018-03-30,   6,     20,  -110.00264,20.50024,   101.384,  34.5383,  34.5361,  14.9184,  14.9196,25.6371, 25.6351,  40.56023434, 40.559,    16.291,       0.177,  12.3607,    4.5494,   0.0600,     nd,  2.32, 25.41,  23.27,  0.06,     0
RR1804,      5,  2018-03-30,   6,     21,  -110.00266,20.50026,    91.655,  34.4622,  34.4603,  15.6469,  15.6305, 25.417, 25.4193,  55.05674606, 55.056,     22.42,       0.341,  12.3658,    4.5436,   0.0711,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,      5,  2018-03-30,   6,     22,  -110.00264,20.50024,     76.26,  34.3092,  34.3087,  16.7567,  16.7545,25.0443, 25.0444,  111.0104353,111.013,    46.137,       0.522,  12.3861,    4.5206,    0.118,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,      5,  2018-03-30,   6,     23,  -110.00262,20.50028,    61.784,  34.4126,  34.4167,  19.0835,  19.0095,24.5538, 24.5757,  165.4648358,165.472,    71.882,        1.48,  12.4431,    4.4567,    0.290,  7.701,  0.93,  7.47,   3.52,  0.18,  0.08
RR1804,      5,  2018-03-30,   6,     24,  -110.00264,20.50026,     2.586,  34.3597,  34.3594,  24.7281,  24.7283,22.9398, 22.9395,  205.2724037,205.274,    98.426,       0.119,  12.3904,    4.5157,     3.58,     nd,  0.27,  5.95,   0.04,  0.01,  0.04
RR1804,      6,  2018-03-31,   7,      1,  -109.99988,19.95812,  1199.564,  34.5672,   34.566,   3.7349,   3.7354,27.4781, 27.4771,  23.42813772, 23.428,     7.371,      0.0711,  12.3485,    4.5634,   0.0671,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,      6,  2018-03-31,   7,      2,  -109.99986,19.95814,  1100.489,  34.5518,  34.5501,   4.0304,    4.031,27.4353, 27.4339,  16.98710253, 16.986,     5.382,      0.0715,  12.3481,    4.5638,   0.0687,  7.872,  3.42,106.24,  47.19,  0.02,  0.08
RR1804,      6,  2018-03-31,   7,      3,  -109.99988,19.95814,  1001.664,  34.5357,  34.5339,   4.4317,   4.4316,27.3796, 27.3782,  10.12589619, 10.126,     3.239,      0.0713,  12.3491,    4.5627,   0.0664,     nd,  3.46,102.32,  47.34,  0.04,  0.03
RR1804,      6,  2018-03-31,   7,      4,  -109.99988,19.95814,   901.891,  34.5314,  34.5295,   4.8332,   4.8338,27.3312, 27.3297,  5.262429384,  5.263,     1.699,      0.0724,   12.351,    4.5605,   0.0649,  8.215,    nd,    nd,     nd,    nd,    nd
RR1804,      6,  2018-03-31,   7,      5,  -109.99986,19.95812,   800.997,  34.5197,  34.5175,   5.3124,   5.3123,27.2659, 27.2642,   2.80782198,  2.807,     0.917,      0.0720,  12.3496,    4.5621,   0.0680,     nd,  3.42, 85.62,  45.61,  0.01,  0.02
RR1804,      6,  2018-03-31,   7,      6,  -109.99988,19.95812,   700.581,  34.5113,  34.5091,   5.9601,     5.96,27.1794, 27.1777,  1.518116096,   1.52,     0.504,      0.0725,  12.3493,    4.5624,   0.0593,  7.583,    nd,    nd,     nd,    nd,    nd
RR1804,      6,  2018-03-31,   7,      7,  -109.99988,19.95812,   600.315,  34.5158,  34.5139,   6.7818,   6.7813, 27.075, 27.0735,   0.98276803,  0.984,     0.332,      0.0728,  12.3501,    4.5614,   0.0556,  7.569,  3.29, 68.35,  39.82,  0.01,  0.03
RR1804,      6,  2018-03-31,   7,      8,  -109.99988,19.95814,   500.547,  34.5316,  34.5297,    7.713,   7.7105,26.9557, 26.9546,  0.973752881,  0.972,     0.336,      0.0733,  12.3517,    4.5596,   0.0538,  7.561,  3.18, 58.59,  36.03,  0.01,  0.04
RR1804,      6,  2018-03-31,   7,      9,  -109.99988,19.95812,   450.672,   34.546,  34.5438,   8.3426,   8.3444,26.8727, 26.8708,  0.982962024,  0.983,     0.344,      0.0733,  12.3522,    4.5591,   0.0524,  7.556,  3.09, 53.24,  33.89,  0.02,  0.05
RR1804,      6,  2018-03-31,   7,     10,  -109.99988,19.95812,   401.185,  34.5763,   34.574,   9.1001,   9.0944,26.7774, 26.7765,  0.864355583,  0.864,     0.308,      0.0731,  12.3526,    4.5586,   0.0513,  7.624,  3.02, 46.33,  31.24,  0.02,  1.79
RR1804,      6,  2018-03-31,   7,     11,  -109.99988,19.95812,   351.271,  34.5872,  34.5853,   9.6914,   9.6927,26.6884, 26.6867,   1.92061999,  1.919,     0.692,      0.0751,  12.3519,    4.5594,   0.0507,  7.564,  2.93, 42.51,  29.73,  0.01,  0.03
RR1804,      6,  2018-03-31,   7,     12,   -109.9999, 19.9581,   301.221,  34.6252,  34.6228,  10.3982,  10.3939,26.5968, 26.5957,  2.121696984,  2.122,     0.777,      0.0754,  12.3528,    4.5584,   0.0507,     nd,  2.86, 37.87,  27.42,  0.02,  0.06
RR1804,      6,  2018-03-31,   7,     13,  -109.99986,19.95812,   251.058,  34.6906,  34.6886,   11.273,  11.2734,26.4907,  26.489,   1.41562647,  1.415,     0.528,      0.0727,  12.3545,    4.5565,   0.0507,     nd,   2.8, 34.24,  25.83,  0.01,     0
RR1804,      6,  2018-03-31,   7,     14,  -109.99988,19.95812,   201.953,  34.7006,  34.6989,  11.8754,   11.875,26.3852, 26.3839,  2.944195637,  2.943,     1.113,      0.0700,   12.352,    4.5593,   0.0507,  7.572,  2.76, 32.46,  26.08,  0.02,  0.04
RR1804,      6,  2018-03-31,   7,     15,  -109.99988,19.95812,   176.663,  34.6921,  34.6909,  12.3272,   12.326,26.2916, 26.2909,   5.45958753,  5.459,     2.083,      0.0678,  12.3522,    4.5591,   0.0507,     nd,  2.73, 31.34,  26.22,  0.06,  0.01
RR1804,      6,  2018-03-31,   7,     16,  -109.99988,19.95812,   151.449,     34.7,  34.6982,  13.1474,   13.148, 26.135, 26.1335,  7.857164784,  7.857,      3.05,      0.0673,  12.3535,    4.5576,   0.0507,  7.581,  2.67, 29.03,  26.07,  0.02,     0
RR1804,      6,  2018-03-31,   7,     17,  -109.99988,19.95812,   121.567,  34.6385,  34.6374,  14.0536,   14.055,25.9002,  25.899,   18.7731687, 18.774,     7.418,      0.0808,  12.3571,    4.5536,   0.0507,     nd,  2.54, 26.27,  25.58,  0.02,  0.03
RR1804,      6,  2018-03-31,   7,     18,  -109.99988, 19.9581,   111.388,  34.5183,  34.5163,  14.3061,  14.3066,25.7537,  25.752,  32.02223832, 32.021,    12.705,       0.135,  12.3577,    4.5528,   0.0507,  7.611,  2.38, 24.07,   24.5,  0.03,     0
RR1804,      6,  2018-03-31,   7,     19,  -109.99988,19.95812,   101.838,  34.3746,   34.373,  14.8744,  14.8747,25.5205, 25.5192,  55.77357791, 55.775,    22.358,       0.208,  12.3633,    4.5464,   0.0507,     nd,  2.13,  20.2,  21.87,  0.04,     0
RR1804,      6,  2018-03-31,   7,     20,   -109.9999, 19.9581,    67.723,  34.7873,  34.8377,  18.9869,   19.096, 24.865, 24.8757,  159.7968173,  159.8,    69.469,       0.588,  12.3942,    4.5115,   0.0507,     nd,  1.34,  8.75,   8.89,  0.18,     0
RR1804,      6,  2018-03-31,   7,     21,  -109.99988,19.95812,    64.092,  34.3095,   34.307,  17.9879,  17.9867,24.7489, 24.7473,  117.4801827,117.481,    49.974,       0.636,  12.3975,    4.5077,   0.0507,     nd,  1.53,  9.88,   14.1,  0.15,  0.18
RR1804,      6,  2018-03-31,   7,     22,  -109.99988,19.95812,    55.405,  34.0902,  34.0886,  18.9086,  18.8906,24.3515, 24.3549,  154.7010221,154.703,    66.843,        1.25,  12.4255,    4.4763,   0.0507,     nd,  0.96,  5.64,   6.21,  0.26,  0.03
RR1804,      6,  2018-03-31,   7,     23,  -109.99988,19.95812,    53.548,  34.0762,  34.0744,  19.2474,  19.2486,24.2547, 24.2529,  174.3191306,174.322,    75.783,        1.30,   12.441,     4.459,   0.0507,  7.735,   0.7,  4.04,   3.24,  0.15,  0.06
RR1804,      6,  2018-03-31,   7,     24,  -109.99988,19.95812,     2.373,  34.3514,  34.3502,  24.3852,  24.3857,23.0362, 23.0352,  205.5433919,205.545,    97.983,       0.118,  12.3871,    4.5194,    0.195,  7.987,  0.28,  1.47,   0.06,  0.01,  0.02
RR1804,      7,  2018-03-31,   8,      1,  -110.00002, 19.4159,  1199.296,  34.5661,   34.565,   3.7687,   3.7689,27.4739, 27.4739,  22.94462176, 22.943,     7.224,      0.0712,  12.3488,     4.563,   0.0679,  7.887,    nd,    nd,     nd,    nd,    nd
RR1804,      7,  2018-03-31,   8,      2,        -110, 19.4159,  1100.468,   34.554,  34.5523,   4.0518,   4.0518,27.4349, 27.4349,  16.78026024,  16.78,     5.319,      0.0715,   12.349,    4.5628,   0.0670,  8.045,  3.26,101.42,  46.41,  0.06,  0.14
RR1804,      7,  2018-03-31,   8,      3,  -110.00002,19.41594,   1000.47,  34.5425,  34.5408,   4.4464,   4.4476,27.3834, 27.3834,  9.371501428,   9.37,     2.998,      0.0723,  12.3503,    4.5612,   0.0680,  8.212,    nd,    nd,     nd,    nd,    nd
RR1804,      7,  2018-03-31,   8,      4,        -110,19.41592,   900.584,  34.5329,   34.531,   4.9103,   4.9108,27.3238, 27.3238,  4.319475515,   4.32,     1.398,      0.0727,  12.3513,    4.5601,   0.0618,     nd,  3.33, 90.97,  46.49,  0.01,     0
RR1804,      7,  2018-03-31,   8,      5,        -110,19.41592,    800.23,   34.526,   34.524,   5.3962,   5.3967, 27.261,  27.261,  2.187248421,  2.188,     0.716,      0.0713,  12.3518,    4.5595,   0.0607,     nd,   3.3, 82.59,  45.47,  0.01,  0.04
RR1804,      7,  2018-03-31,   8,      6,        -110,19.41592,   700.215,   34.521,  34.5188,     6.05,   6.0502,27.1758, 27.1758,  1.186505757,  1.188,     0.395,      0.0724,  12.3503,    4.5612,   0.0583,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,      7,  2018-03-31,   8,      7,  -110.00002,19.41592,   600.011,  34.5194,  34.5172,   6.7095,   6.7105,27.0875, 27.0875,  1.140969002,  1.142,     0.385,      0.0729,  12.3502,    4.5613,   0.0583,     nd,  3.21, 66.69,  40.04,  0.02,  0.04
RR1804,      7,  2018-03-31,   8,      8,  -110.00002,19.41592,   499.273,  34.5345,  34.5325,   7.6761,   7.6763,26.9634, 26.9634,  0.988959295,   0.99,     0.341,      0.0733,  12.3517,    4.5596,   0.0542,   7.54,   3.1, 58.65,   36.4,  0.03,  0.13
RR1804,      7,  2018-03-31,   8,      9,        -110, 19.4159,   449.983,  34.5444,  34.5424,   8.2076,   8.2091,26.8919, 26.8919,  1.040761934,  1.039,     0.363,      0.0732,  12.3522,    4.5591,   0.0543,     nd,     3, 52.17,  34.29,  0.02,  0.02
